purchase_value,age,class,hour_of_day,time_diff,source_Ads,source_Direct,source_SEO,browser_Chrome,browser_FireFox,browser_IE,browser_Opera,browser_Safari,sex_F,sex_M
12.0,25.0,0.0,14.0,1398833.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
48.0,44.0,0.0,8.0,5202473.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
22.0,42.0,0.0,10.0,4119014.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29.0,30.0,0.0,10.0,6104979.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33.0,42.0,0.0,14.0,1569004.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21.0,20.0,0.0,23.0,10356417.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
10.0,31.0,0.0,0.0,10180211.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29.0,27.0,0.0,5.0,8048381.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
72.0,32.0,0.0,12.0,10087781.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38.0,34.0,0.0,8.0,8482533.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17.0,29.0,0.0,4.0,294620.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23.0,33.0,0.0,13.0,4879331.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
17.0,45.0,0.0,0.0,1278405.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
38.0,31.0,0.0,15.0,6521965.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
73.0,20.0,0.0,13.0,3935057.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14.0,34.0,0.0,17.0,3458742.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,39.0,0.0,1.0,4392300.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
49.0,52.0,0.0,12.0,1620229.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
53.0,29.0,0.0,16.0,3290742.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
63.0,39.0,0.0,13.0,163415.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
43.0,26.0,0.0,20.0,7261980.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11.0,36.0,0.0,5.0,3676280.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25.0,26.0,0.0,6.0,8745299.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
66.0,36.0,0.0,15.0,2509905.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13.0,19.0,0.0,2.0,7201257.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
40.0,35.0,0.0,21.0,8450455.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
47.0,30.0,0.0,11.0,4601749.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
80.0,36.0,0.0,3.0,7254124.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,41.0,0.0,5.0,5549591.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,55.0,0.0,11.0,965667.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
32.0,32.0,0.0,4.0,9006114.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
54.0,30.0,0.0,12.0,1606117.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
38.0,24.0,0.0,20.0,5581430.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
56.0,25.0,0.0,23.0,8509460.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
33.0,29.0,0.0,21.0,473162.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
58.0,46.0,0.0,4.0,9482174.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37.0,43.0,0.0,7.0,3597763.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
49.0,30.0,0.0,18.0,5530395.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18.0,31.0,0.0,18.0,5754876.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
40.0,40.0,0.0,7.0,8386937.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
77.0,22.0,0.0,23.0,9275200.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
38.0,28.0,0.0,6.0,9833858.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,40.0,0.0,2.0,7002627.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78.0,28.0,0.0,16.0,4560036.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,43.0,0.0,19.0,3838719.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
45.0,38.0,0.0,14.0,215396.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
32.0,46.0,0.0,8.0,983325.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,35.0,0.0,6.0,2035652.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
48.0,38.0,0.0,15.0,1364107.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
84.0,27.0,0.0,0.0,4361197.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20.0,19.0,0.0,12.0,2096533.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
57.0,36.0,0.0,9.0,1350531.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,33.0,0.0,11.0,5618419.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
62.0,24.0,0.0,22.0,10107332.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,28.0,0.0,9.0,4935701.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
66.0,19.0,0.0,2.0,9487223.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
32.0,32.0,0.0,18.0,1618238.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,31.0,0.0,6.0,5787831.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24.0,33.0,0.0,15.0,4161832.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
82.0,29.0,0.0,13.0,1005760.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
39.0,42.0,0.0,22.0,2178951.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43.0,25.0,0.0,23.0,2817346.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
38.0,33.0,0.0,16.0,1437977.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14.0,30.0,0.0,8.0,7134455.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32.0,30.0,0.0,14.0,4765727.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,37.0,0.0,15.0,9038308.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
50.0,21.0,0.0,5.0,7364151.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
53.0,45.0,0.0,20.0,3364256.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
72.0,38.0,0.0,12.0,2939580.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29.0,23.0,0.0,17.0,3149480.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
13.0,53.0,0.0,0.0,4126963.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36.0,41.0,0.0,20.0,2824266.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27.0,31.0,0.0,23.0,10209726.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
57.0,42.0,0.0,14.0,7585710.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
44.0,23.0,0.0,20.0,5405479.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18.0,34.0,0.0,16.0,9779131.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
90.0,41.0,0.0,1.0,8249783.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
63.0,24.0,0.0,17.0,7992825.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
36.0,30.0,0.0,6.0,5144636.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
47.0,27.0,0.0,13.0,1206745.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
41.0,31.0,0.0,7.0,6863306.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
62.0,30.0,0.0,0.0,8925710.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
65.0,32.0,0.0,7.0,3693325.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13.0,20.0,0.0,4.0,9473089.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
69.0,34.0,0.0,2.0,2720383.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
34.0,44.0,0.0,16.0,5737830.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27.0,24.0,0.0,21.0,8802350.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
42.0,23.0,0.0,7.0,9950987.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
43.0,31.0,0.0,14.0,3760237.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,28.0,0.0,8.0,1427634.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.0,32.0,0.0,16.0,4575684.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,45.0,0.0,15.0,7942971.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
21.0,26.0,0.0,20.0,1977452.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22.0,35.0,0.0,17.0,4422703.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
65.0,43.0,0.0,4.0,6045314.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
57.0,41.0,0.0,8.0,2132295.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
35.0,41.0,0.0,18.0,5090207.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43.0,31.0,0.0,4.0,4323781.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
43.0,39.0,0.0,5.0,2931731.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
54.0,28.0,0.0,11.0,3362983.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
37.0,38.0,0.0,10.0,8628687.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22.0,21.0,0.0,19.0,3921498.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
33.0,32.0,0.0,13.0,9055779.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,26.0,0.0,4.0,659605.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
26.0,57.0,0.0,11.0,8575404.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,38.0,0.0,0.0,7254239.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
21.0,31.0,0.0,13.0,6730876.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
44.0,43.0,0.0,20.0,8190495.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
49.0,34.0,0.0,15.0,3495668.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
58.0,24.0,0.0,15.0,4591359.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
49.0,55.0,0.0,5.0,2051884.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10.0,32.0,0.0,3.0,10113033.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
52.0,46.0,0.0,20.0,10246248.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23.0,20.0,0.0,12.0,1502481.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,33.0,0.0,20.0,543752.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
40.0,26.0,0.0,16.0,10316954.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
48.0,31.0,0.0,21.0,1804400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
61.0,40.0,0.0,17.0,6211153.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10.0,32.0,0.0,18.0,5737046.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
59.0,33.0,0.0,2.0,1308124.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
38.0,40.0,0.0,20.0,10163937.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20.0,40.0,0.0,15.0,10174072.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39.0,53.0,0.0,10.0,8661613.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
69.0,29.0,0.0,4.0,3905370.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
62.0,45.0,0.0,4.0,8199946.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
41.0,47.0,0.0,13.0,4154636.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
61.0,41.0,0.0,2.0,6421086.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40.0,41.0,0.0,10.0,9359029.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
46.0,32.0,0.0,19.0,813014.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,45.0,0.0,10.0,1599270.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20.0,48.0,0.0,13.0,7810337.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,40.0,0.0,23.0,9030551.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,36.0,0.0,23.0,9294646.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
31.0,27.0,0.0,17.0,8569815.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,24.0,0.0,11.0,7985975.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,34.0,0.0,4.0,3235048.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
35.0,21.0,0.0,22.0,6807677.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,33.0,0.0,11.0,1655249.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10.0,32.0,0.0,11.0,7505049.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
41.0,34.0,0.0,15.0,3536155.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,52.0,0.0,8.0,5509310.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
47.0,25.0,0.0,19.0,595164.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
51.0,34.0,0.0,5.0,6238184.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,29.0,0.0,3.0,2457680.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
52.0,39.0,0.0,12.0,5365036.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
64.0,36.0,0.0,9.0,9432541.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
53.0,39.0,0.0,9.0,9826581.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
72.0,24.0,0.0,11.0,1511288.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28.0,40.0,0.0,5.0,1574701.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36.0,26.0,0.0,14.0,9142051.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
37.0,29.0,0.0,14.0,8535983.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
48.0,24.0,0.0,11.0,1403930.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
32.0,43.0,0.0,5.0,7347678.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22.0,38.0,0.0,8.0,6323687.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
27.0,43.0,0.0,19.0,9300762.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20.0,23.0,0.0,4.0,1707155.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
23.0,25.0,0.0,1.0,3573685.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
62.0,55.0,0.0,2.0,6477596.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
55.0,34.0,0.0,0.0,463843.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,28.0,0.0,20.0,8677813.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
42.0,47.0,0.0,3.0,2778425.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15.0,36.0,0.0,4.0,5453977.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
73.0,44.0,0.0,0.0,1135382.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24.0,36.0,0.0,13.0,632393.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
46.0,39.0,0.0,16.0,5998945.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
31.0,27.0,0.0,4.0,1082484.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
47.0,19.0,0.0,2.0,10030090.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
62.0,44.0,0.0,3.0,1412074.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17.0,42.0,0.0,14.0,6943766.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
61.0,20.0,0.0,16.0,6822798.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33.0,25.0,0.0,8.0,2167445.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
43.0,26.0,0.0,2.0,9409009.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34.0,37.0,0.0,12.0,2981582.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40.0,21.0,0.0,8.0,4447141.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
32.0,45.0,0.0,5.0,4618609.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
26.0,24.0,0.0,3.0,3197029.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,47.0,0.0,5.0,4153497.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
12.0,23.0,0.0,11.0,6079397.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14.0,21.0,0.0,4.0,6993789.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
16.0,19.0,0.0,20.0,8834039.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
85.0,39.0,0.0,15.0,6867095.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,26.0,0.0,17.0,8671998.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,30.0,0.0,20.0,741839.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13.0,25.0,0.0,5.0,3895647.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
41.0,39.0,0.0,16.0,6692286.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
38.0,27.0,0.0,18.0,2599903.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20.0,48.0,0.0,5.0,7356737.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
17.0,22.0,0.0,20.0,7477104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
64.0,45.0,0.0,10.0,6147861.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36.0,35.0,0.0,16.0,585657.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,22.0,0.0,10.0,3872029.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
51.0,36.0,0.0,6.0,3829103.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
52.0,28.0,0.0,22.0,3740684.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
49.0,38.0,0.0,1.0,3692702.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
62.0,29.0,0.0,18.0,1705018.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39.0,22.0,0.0,14.0,579545.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33.0,52.0,0.0,15.0,1981238.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
58.0,33.0,0.0,7.0,7052060.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,26.0,0.0,15.0,10018371.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,23.0,0.0,20.0,4386932.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13.0,36.0,0.0,20.0,2689498.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
46.0,32.0,0.0,23.0,4936769.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47.0,45.0,0.0,0.0,4863465.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
31.0,34.0,0.0,4.0,2506143.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
44.0,58.0,0.0,10.0,1975578.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.0,41.0,0.0,20.0,3681843.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
57.0,41.0,0.0,19.0,7459942.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
56.0,29.0,0.0,7.0,7725305.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
23.0,32.0,0.0,8.0,5045599.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
57.0,34.0,0.0,10.0,7213773.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
60.0,35.0,0.0,20.0,7455318.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,27.0,0.0,21.0,1284235.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
23.0,38.0,0.0,16.0,574812.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17.0,46.0,0.0,5.0,9561301.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,33.0,0.0,8.0,5495090.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11.0,42.0,0.0,20.0,839610.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
67.0,31.0,0.0,4.0,8137643.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29.0,38.0,0.0,1.0,2236174.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,29.0,0.0,23.0,9957356.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
59.0,33.0,0.0,15.0,2986886.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
48.0,32.0,0.0,8.0,3177678.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
26.0,32.0,0.0,9.0,4390128.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37.0,20.0,0.0,2.0,6196149.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,41.0,0.0,16.0,4917729.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
